event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
20230901000029751137010,0,,,,1693526406,1693590466,122.56349999999999,23.74748,117517146,23747765,112224615,23747200,122342256,22627237,0,0,0,1,23,7500,32070,0,0,0,0,63,0.0,,0.0,2387975.0,15,dongshan,3221.0,Dadong Petrochemical Terminal,1645.0,-1,-1.0,120.80195,30.41942427,low_speed_event,,China-People'sRepublicOf,0,2023,9,1
20230902001129751137010,0,,,,1693613463,1694130611,122.46286599999999,30.105506,122450215,21736800,120745000,23747370,117517643,28150607,0,0,0,3,11,6500,20710,5880,0,0,0,7,0.0,,0.0,2387975.0,15,dongshan,3221.0,Dadong Petrochemical Terminal,1645.0,-1,-1.0,117.5123,23.7504,low_speed_event,,China-People'sRepublicOf,0,2023,9,2
20230909000129751137010,0,,,,1694217698,1694460004,122.34220599999999,30.10232,122562346,30101161,122212666,21736950,120882850,29772610,0,0,0,7,22,22080,35940,540,0,0,0,166,0.0,,0.0,2387975.0,15,dongshan,3221.0,Dadong Petrochemical Terminal,1645.0,-1,-1.0,,22.6168,low_speed_event,,China-People'sRepublicOf,0,2023,9,9
20230912000529751137010,0,,,,1694477116,1694822367,117.51747999999999,30.409201,122462799,30102366,117517251,30421250,122462831,23747330,0,0,0,18,29,16690,35180,350,0,0,0,173,0.0,,0.0,2387975.0,15,dongshan,3221.0,Dadong Petrochemical Terminal,1645.0,-1,-1.0,120.2829,29.926545,low_speed_event,,China-People'sRepublicOf,0,2023,9,12
20230917000729751137010,0,,,,1694909238,1694955557,122.562711,22.627225,122342299,30419700,122562751,30104486,112224749,30104685,0,0,0,1,23,35790,35790,1480,0,0,0,90,0.0,,0.0,2387975.0,15,dongshan,3221.0,Dadong Petrochemical Terminal,1645.0,-1,-1.0,120.7811,,low_speed_event,,China-People'sRepublicOf,0,2023,9,17
20230901000130021126110,1,,,,1693526481,1696089561,122.212666,23.747114999999997,122561620,23747476,122450215,30102411,122450215,30409005,0,0,0,0,22,0,0,0,0,0,0,562,0.0,,0.0,2427602.0,0,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,117.5123,23.7504,low_speed_event,,Taiwan-china,0,2023,9,1
20230901000230251201210,2,,,,1693526560,1693713986,120.283976,30.420631,122450780,30104170,122561966,23747486,122450777,23747478,0,0,0,8,102,30400,35400,300,0,0,0,384,0.0,,0.0,2157625.0,0,,,,,,,122.4619051,27.982865000000004,low_speed_event,,,0,2023,9,1
20230903171230251201210,2,,,,1693761146,1693793608,122.462898,23.747345,120283971,30408266,122561666,29772566,120799967,30409328,0,0,0,3,32,24100,35100,100,0,0,0,94,0.0359079857188063,,0.8736084600000005,2157625.0,0,,,,,,,,,low_speed_event,,,0,2023,9,3
20230924012629221117210,2,,,,1695518810,1695544389,122.45049999999999,27.977065,117517371,30015301,117517026,27976731,122542732,30015280,0,0,0,6,6,0,2260,0,0,0,0,10,0.0,,0.0,2459922.0,0,,,,,,,121.8525,,low_speed_event,,,0,2023,9,24
20230927002930251201210,2,,,,1695774549,1695830449,122.56162599999999,29.772630999999997,122562340,23747455,120744800,22627265,122562005,23747264,0,0,0,2,42,900,35800,0,0,0,0,219,0.0,,0.0,2157625.0,0,,,,,,,117.5123,,low_speed_event,,,0,2023,9,27
