event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
20230401000030191198010,0,,,,1680307204,1680573965,122.56208099999999,30.10435,122562531,28085446,122343866,40158781,121415280,30104321,30000,35500,0,0,117,0,33450,0,0,0,0,637,0.0,,0.0,2168419.0,15,ningbo,3467.0,NINGBO23,12710.0,-1,-1.0,,37.56646,low_speed_event,,China-People'sRepublicOf,0,2023,4,1
20230415113330261201010,0,,,,1681558430,1681681087,120.133341,22.58193,122684860,22967116,122562631,40158730,122862836,22612088,0,0,0,0,0,0,0,0,0,0,0,311,0.0,,0.0,2157626.0,0,,,,,,,120.80195,22.588475,low_speed_event,,,0,2023,4,15
20230420054030141180010,0,,,,1681969201,1682017299,122.56264999999999,22.627195,120283935,40158721,120283961,28085530,120745086,37593241,0,0,0,0,0,0,0,0,0,0,0,292,0.0,,0.0,2233214.0,0,,,,,,,120.7937,27.982865000000004,low_speed_event,,,0,2023,4,20
20230421000030261201010,0,,,,1682035211,1682100248,121.951516,30.104381,120259460,27977150,120133341,29898931,116300681,27977148,0,0,0,0,0,0,0,0,0,0,0,493,0.0,,0.0,2157626.0,0,,,,,,,122.265316,22.6168,low_speed_event,,,0,2023,4,21
20230427003230021125010,0,,,,1682555534,1682628905,120.7451,27.977149999999998,122562081,30104600,120259271,22627331,122684863,27977143,0,0,0,0,4,0,2460,0,0,0,0,89,0.0,,0.0,2431202.0,15,kaohsiung,16957.0,kaohsiung6,11638.0,-1,-1.0,,40.17,low_speed_event,,Taiwan-china,1,2023,4,27
20230429114830011126010,0,,,,1682768901,1682769451,122.68488099999999,29.890131,121951531,22627196,122684860,30104366,120742903,40158753,0,0,0,12,12,26500,26500,0,0,0,0,2,0.0,,0.0,2427601.0,15,kaohsiunganch,16959.0,-1,-1.0,-1,-1.0,121.9589188,,low_speed_event,,Taiwan-china,1,2023,4,29
20230401000030021126110,1,,,,1680307221,1681516282,122.86280599999999,40.158715,120133346,22582695,122862806,22967116,122684861,29890155,0,0,0,0,6,0,0,0,0,0,0,401,0.0,,0.0,2427602.0,15,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,120.25445,27.9681,low_speed_event,,Taiwan-china,0,2023,4,1
20230416001730021126110,1,,,,1681604242,1681687582,120.28394,30.104215999999997,122023031,30104300,122562481,22581966,120133343,22967159,0,0,0,1,10,0,0,0,0,0,0,93,0.0,,0.0,2427602.0,0,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,122.0256,40.17,low_speed_event,,Taiwan-china,0,2023,4,16
20230401061730241200210,2,,,,1680329851,1680373278,120.25926,40.158715,121415280,40158741,122023016,27977150,121403859,40158763,0,25300,0,85,116,32790,32790,800,0,0,0,15,0.0,,0.0,2157625.0,15,shenjiamen,3534.0,-1,-1.0,-1,-1.0,,,low_speed_event,,China-People'sRepublicOf,0,2023,4,1
20230403155030251201210,2,,,,1680537053,1680541041,122.023016,30.104515,116300700,27977150,122023050,27977200,122562471,30198266,0,0,0,6,18,34600,34600,600,0,0,0,8,0.0,,0.0,2157625.0,15,,,,,,,,40.17,low_speed_event,,,0,2023,4,3
20230405050230251201210,2,,,,1680670977,1680674294,122.684851,27.977149999999998,120745066,22627280,122684860,30198251,122023032,30198250,0,0,0,5,16,4400,31500,500,0,0,0,6,0.0,,0.0,2157625.0,15,,,,,,,,,low_speed_event,,,0,2023,4,5
20230406000030251201210,2,,,,1680739202,1680742907,120.7451,30.198241,122684860,35861735,122023040,22612095,122023041,30031820,0,0,0,10,10,18400,34400,400,0,0,0,6,0.0,,0.0,2157625.0,15,,,,,,,121.4097,29.88818066,low_speed_event,,,0,2023,4,6
20230407000030071179210,2,,,,1680825610,1680953228,122.562466,28.085541,122862866,37593241,120745115,35861575,122562575,22582057,0,0,0,0,0,0,0,0,0,0,0,68,0.0,,0.0,2236807.0,15,wenzhou,3620.0,-1,-1.0,-1,-1.0,122.0256,,low_speed_event,,China-People'sRepublicOf,0,2023,4,7
20230410001830071179210,2,,,,1681085888,1681107491,116.300765,37.593241,120284030,30104100,120283951,29890200,122561720,22627258,0,0,0,0,0,0,0,0,0,0,0,23,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,122.0256,22.59514531,low_speed_event,,China-People'sRepublicOf,0,2023,4,10
20230422062430281258210,2,,,,1682144663,1682145566,120.28394,22.96715,122562516,30198251,122561731,30198280,121951551,30104346,1600,1600,1600,6,6,1620,1620,1620,0,0,0,2,0.0402851139268059,,0.34433649,1952428.0,0,,,,,,,,,low_speed_event,,,1,2023,4,22
20230428014130141275200,2,,,,1682646113,1682646113,122.02303099999999,30.198276,122561716,30104281,121951481,22627265,120283937,40158744,0,0,0,0,0,580,580,580,0,0,0,1,0.0,,0.0,1891214.0,6,yantai,3684.0,yantai14,12504.0,-1,-1.0,116.5356,29.947514,stop_event_poly,,China-People'sRepublicOf,0,2023,4,28
20230407001029631129310,3,,,,1680826206,1680934038,121.41528,40.15876,120745081,22612081,116300666,40158746,122404042,35861655,19300,34500,2100,1,9,19300,34500,2100,0,0,0,124,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,,22.6168,low_speed_event,,China-People'sRepublicOf,0,2023,4,7
20230401000130201301410,4,,,,1680307285,1681156286,121.403866,35.861574999999995,122023031,29890131,121403866,30104515,122023016,28085502,25000,25000,25000,0,0,11340,11340,11340,0,0,0,210,0.0,,0.0,1797620.0,15,yingkou,3694.0,CNOOC Yingkou Terminal,1864.0,-1,-1.0,120.2829,22.986,low_speed_event,,China-People'sRepublicOf,1,2023,4,1
20230411000030201301410,4,,,,1681171238,1682279127,122.02303099999999,22.627226,122023051,40158750,120745081,37593241,120259537,30104537,25000,25000,0,0,0,11340,11340,11300,0,0,0,347,0.0,,0.0,1797620.0,15,yingkou,3694.0,CNOOC Yingkou Terminal,1864.0,-1,-1.0,120.2829,,low_speed_event,,China-People'sRepublicOf,1,2023,4,11
